IATA	lat	lon	ICAO	time_zone	name	city	country
'\N'	33.53590012	-0.242353007	'DAAY'	'Africa/Algiers'	'Mecheria Airport'	'Mecheria'	'Algeria'
'\N'	35.75220108	0.626272023	'DAAZ'	'Africa/Algiers'	'Relizane Airport'	'Relizane'	'Algeria'
'AAE'	36.82220078	7.809169769	'DABB'	'Africa/Algiers'	'Annaba Airport'	'Annaba'	'Algeria'
'CZL'	36.27600098	6.620389938	'DABC'	'Africa/Algiers'	'Mohamed Boudiaf International Airport'	'Constantine'	'Algeria'
'TEE'	35.43159866	8.12071991	'DABS'	'Africa/Algiers'	'Cheikh Larbi Tébessi Airport'	'Tebessa'	'Algeria'
'HRM'	32.93040085	3.311539888	'DAFH'	'Africa/Algiers'	'Hassi R'Mel Airport'	'Tilrempt'	'Algeria'
'TID'	35.34109879	1.463150024	'DAOB'	'Africa/Algiers'	'Bou Chekif Airport'	'Tiaret'	'Algeria'
'\N'	35.73540115	-0.805388987	'DAOE'	'Africa/Algiers'	'Bou Sfer Airport'	'Bou Sfer'	'Algeria'
'TIN'	27.7003994	-8.167099953	'DAOF'	'Africa/Algiers'	'Tindouf Airport'	'Tindouf'	'Algeria'
'QAS'	36.21269989	1.331769943	'DAOI'	'Africa/Algiers'	'Ech Cheliff Airport'	'Ech-cheliff'	'Algeria'
'TAF'	35.54240036	-0.532278001	'DAOL'	'Africa/Algiers'	'Tafaraoui Airport'	'Oran'	'Algeria'
'TLM'	35.01670074	-1.450000048	'DAON'	'Africa/Algiers'	'Zenata – Messali El Hadj Airport'	'Tlemcen'	'Algeria'
'ORN'	35.62390137	-0.621182978	'DAOO'	'Africa/Algiers'	'Es Senia Airport'	'Oran'	'Algeria'
'\N'	35.17179871	-0.593275011	'DAOS'	'Africa/Algiers'	'Sidi Bel Abbes Airport'	'Sidi Bel Abbes'	'Algeria'
'MUW'	35.20769882	0.147141993	'DAOV'	'Africa/Algiers'	'Ghriss Airport'	'Ghriss'	'Algeria'
'AZR'	27.83760071	-0.186414003	'DAUA'	'Africa/Algiers'	'Touat Cheikh Sidi Mohamed Belkebir Airport'	'Adrar'	'Algeria'
'BSK'	34.79330063	5.738230228	'DAUB'	'Africa/Algiers'	'Biskra Airport'	'Biskra'	'Algeria'
'ELG'	30.57130051	2.859590054	'DAUE'	'Africa/Algiers'	'El Golea Airport'	'El Golea'	'Algeria'
'GHA'	32.38410187	3.79411006	'DAUG'	'Africa/Algiers'	'Noumérat - Moufdi Zakaria Airport'	'Ghardaia'	'Algeria'
'HME'	31.67300034	6.140439987	'DAUH'	'Africa/Algiers'	'Oued Irara Airport'	'Hassi Messaoud'	'Algeria'
'INZ'	27.25099945	2.512020111	'DAUI'	'Africa/Algiers'	'In Salah Airport'	'In Salah'	'Algeria'
'TGR'	33.06779861	6.088669777	'DAUK'	'Africa/Algiers'	'Touggourt Sidi Madhi Airport'	'Touggourt'	'Algeria'
'LOO'	33.76440048	2.928339958	'DAUL'	'Africa/Algiers'	'Laghouat Airport'	'Laghouat'	'Algeria'
'TMX'	29.2371006	0.276033014	'DAUT'	'Africa/Algiers'	'Timimoun Airport'	'Timimoun'	'Algeria'
'OGX'	31.91720009	5.412779808	'DAUU'	'Africa/Algiers'	'Ain el Beida Airport'	'Ouargla'	'Algeria'
'IAM'	28.05150032	9.642910004	'DAUZ'	'Africa/Algiers'	'In Aménas Airport'	'Zarzaitine'	'Algeria'
'COO'	6.357230186	2.384350061	'DBBB'	'Africa/Porto-Novo'	'Cadjehoun Airport'	'Cotonou'	'Benin'
'OUA'	12.35319996	-1.512420058	'DFFD'	'Africa/Ouagadougou'	'Ouagadougou Airport'	'Ouagadougou'	'Burkina Faso'
'BOY'	11.16009998	-4.33096981	'DFOO'	'Africa/Ouagadougou'	'Bobo Dioulasso Airport'	'Bobo-dioulasso'	'Burkina Faso'
'ACC'	5.6051898	-0.166786	'DGAA'	'Africa/Accra'	'Kotoka International Airport'	'Accra'	'Ghana'
'TML'	9.557189941	-0.863214016	'DGLE'	'Africa/Accra'	'Tamale Airport'	'Tamale'	'Ghana'
'\N'	10.08269978	-2.507689953	'DGLW'	'Africa/Accra'	'Wa Airport'	'Wa'	'Ghana'
'NYI'	7.361830235	-2.328759909	'DGSN'	'Africa/Accra'	'Sunyani Airport'	'Sunyani'	'Ghana'
'TKD'	4.89605999	-1.774760008	'DGTK'	'Africa/Accra'	'Takoradi Airport'	'Takoradi'	'Ghana'
'ABJ'	5.261390209	-3.926290035	'DIAP'	'Africa/Abidjan'	'Port Bouet Airport'	'Abidjan'	'Cote d'Ivoire'
'BYK'	7.738800049	-5.07366991	'DIBK'	'Africa/Abidjan'	'Bouaké Airport'	'Bouake'	'Cote d'Ivoire'
'DJO'	6.792809963	-6.473189831	'DIDL'	'Africa/Abidjan'	'Daloa Airport'	'Daloa'	'Cote d'Ivoire'
'HGO'	9.387180328	-5.556660175	'DIKO'	'Africa/Abidjan'	'Korhogo Airport'	'Korhogo'	'Cote d'Ivoire'
'MJC'	7.272069931	-7.587359905	'DIMN'	'Africa/Abidjan'	'Man Airport'	'Man'	'Cote d'Ivoire'
'SPY'	4.746719837	-6.660820007	'DISP'	'Africa/Abidjan'	'San Pedro Airport'	'San Pedro'	'Cote d'Ivoire'
'ASK'	6.903170109	-5.365580082	'DIYO'	'Africa/Abidjan'	'Yamoussoukro Airport'	'Yamoussoukro'	'Cote d'Ivoire'
'ABV'	9.006790161	7.263169765	'DNAA'	'Africa/Lagos'	'Nnamdi Azikiwe International Airport'	'Abuja'	'Nigeria'
'AKR'	7.246739864	5.301010132	'DNAK'	'Africa/Lagos'	'Akure Airport'	'Akure'	'Nigeria'
'BNI'	6.316979885	5.599500179	'DNBE'	'Africa/Lagos'	'Benin Airport'	'Benin'	'Nigeria'
'CBQ'	4.976019859	8.347200394	'DNCA'	'Africa/Lagos'	'Margaret Ekpo International Airport'	'Calabar'	'Nigeria'
'ENU'	6.474269867	7.56196022	'DNEN'	'Africa/Lagos'	'Akanu Ibiam International Airport'	'Enugu'	'Nigeria'
'QUS'	12.17169952	6.696109772	'DNGU'	'Africa/Lagos'	'Gusau Airport'	'Gusau'	'Nigeria'
'IBA'	7.362460136	3.978329897	'DNIB'	'Africa/Lagos'	'Ibadan Airport'	'Ibadan'	'Nigeria'
'ILR'	8.440210342	4.493919849	'DNIL'	'Africa/Lagos'	'Ilorin International Airport'	'Ilorin'	'Nigeria'
'JOS'	9.639829636	8.869050026	'DNJO'	'Africa/Lagos'	'Yakubu Gowon Airport'	'Jos'	'Nigeria'
'KAD'	10.6960001	7.320109844	'DNKA'	'Africa/Lagos'	'Kaduna Airport'	'Kaduna'	'Nigeria'
'KAN'	12.04759979	8.524620056	'DNKN'	'Africa/Lagos'	'Mallam Aminu International Airport'	'Kano'	'Nigeria'
'MIU'	11.85529995	13.08090019	'DNMA'	'Africa/Lagos'	'Maiduguri International Airport'	'Maiduguri'	'Nigeria'
'MDI'	7.703879833	8.613940239	'DNMK'	'Africa/Lagos'	'Makurdi Airport'	'Makurdi'	'Nigeria'
'LOS'	6.577370167	3.321160078	'DNMM'	'Africa/Lagos'	'Murtala Muhammed International Airport'	'Lagos'	'Nigeria'
'MXJ'	9.652170181	6.462259769	'DNMN'	'Africa/Lagos'	'Minna Airport'	'Minna'	'Nigeria'
'PHC'	5.015490055	6.949590206	'DNPO'	'Africa/Lagos'	'Port Harcourt International Airport'	'Port Hartcourt'	'Nigeria'
'SKO'	12.91629982	5.207190037	'DNSO'	'Africa/Lagos'	'Sadiq Abubakar III International Airport'	'Sokoto'	'Nigeria'
'YOL'	9.25755024	12.43039989	'DNYO'	'Africa/Lagos'	'Yola Airport'	'Yola'	'Nigeria'
'ZAR'	11.13020039	7.685810089	'DNZA'	'Africa/Lagos'	'Zaria Airport'	'Zaria'	'Nigeria'
'MFQ'	13.50249958	7.126749992	'DRRM'	'Africa/Niamey'	'Maradi Airport'	'Maradi'	'Niger'
'NIM'	13.48149967	2.183609962	'DRRN'	'Africa/Niamey'	'Diori Hamani International Airport'	'Niamey'	'Niger'
'THZ'	14.8757	5.265359879	'DRRT'	'Africa/Niamey'	'Tahoua Airport'	'Tahoua'	'Niger'
'AJY'	16.9659996	8.000109673	'DRZA'	'Africa/Niamey'	'Mano Dayak International Airport'	'Agadez'	'Niger'
'\N'	18.96870041	12.86870003	'DRZD'	'Africa/Niamey'	'Dirkou Airport'	'Dirkou'	'Niger'
'\N'	13.37290001	12.6267004	'DRZF'	'Africa/Niamey'	'Diffa Airport'	'Diffa'	'Niger'
'ZND'	13.77900028	8.98375988	'DRZR'	'Africa/Niamey'	'Zinder Airport'	'Zinder'	'Niger'
'MIR'	35.7580986	10.75469971	'DTMB'	'Africa/Tunis'	'Monastir Habib Bourguiba International Airport'	'Monastir'	'Tunisia'
'TUN'	36.85100174	10.22719955	'DTTA'	'Africa/Tunis'	'Tunis Carthage International Airport'	'Tunis'	'Tunisia'
'\N'	37.24539948	9.791449547	'DTTB'	'Africa/Tunis'	'Sidi Ahmed Air Base'	'Bizerte'	'Tunisia'
'\N'	32.30619812	10.38210011	'DTTD'	'Africa/Tunis'	'Remada Air Base'	'Remada'	'Tunisia'
'GAF'	34.42200089	8.822500229	'DTTF'	'Africa/Tunis'	'Gafsa Ksar International Airport'	'Gafsa'	'Tunisia'
'GAE'	33.87689972	10.10330009	'DTTG'	'Africa/Tunis'	'Gabès Matmata International Airport'	'Gabes'	'Tunisia'
'\N'	36.72129822	9.943149567	'DTTI'	'Africa/Tunis'	'Borj El Amri Airport'	'Bordj El Amri'	'Tunisia'
'DJE'	33.875	10.7755003	'DTTJ'	'Africa/Tunis'	'Djerba Zarzis International Airport'	'Djerba'	'Tunisia'
'EBM'	31.70429993	9.254619598	'DTTR'	'Africa/Tunis'	'El Borma Airport'	'El Borma'	'Tunisia'
'SFA'	34.7179985	10.69099998	'DTTX'	'Africa/Tunis'	'Sfax Thyna International Airport'	'Sfax'	'Tunisia'
'TOE'	33.93970108	8.110560417	'DTTZ'	'Africa/Tunis'	'Tozeur Nefta International Airport'	'Tozeur'	'Tunisia'
'LRL'	9.76733017	1.091249943	'DXNG'	'Africa/Lome'	'Niamtougou International Airport'	'Niatougou'	'Togo'
'LFW'	6.165609837	1.254510045	'DXXX'	'Africa/Lome'	'Lomé-Tokoin Airport'	'Lome'	'Togo'
'ANR'	51.18939972	4.460279942	'EBAW'	'Europe/Brussels'	'Antwerp International Airport (Deurne)'	'Antwerp'	'Belgium'
'\N'	50.75859833	4.768330097	'EBBE'	'Europe/Brussels'	'Beauvechain Air Base'	'Beauvechain'	'Belgium'
'\N'	51.168301	5.47	'EBBL'	'Europe/Brussels'	'Kleine Brogel Air Base'	'Kleine Brogel'	'Belgium'
'BRU'	50.90140152	4.48443985	'EBBR'	'Europe/Brussels'	'Brussels Airport'	'Brussels'	'Belgium'
'\N'	49.89170074	5.223889828	'EBBX'	'Europe/Brussels'	'Jehonville Air Base'	'Bertrix'	'Belgium'
'CRL'	50.45920181	4.453820229	'EBCI'	'Europe/Brussels'	'Brussels South Charleroi Airport'	'Charleroi'	'Belgium'
'\N'	50.57580185	3.83100009	'EBCV'	'Europe/Brussels'	'Chièvres Air Base'	'Chievres'	'Belgium'
'\N'	51.09030151	2.652780056	'EBFN'	'Europe/Brussels'	'Koksijde Air Base'	'Koksijde'	'Belgium'
'\N'	50.24330139	4.645830154	'EBFS'	'Europe/Brussels'	'Florennes Air Base'	'Florennes'	'Belgium'
'QKT'	50.81719971	3.20472002	'EBKT'	'Europe/Brussels'	'Wevelgem Airport'	'Kortrijk-vevelgem'	'Belgium'
'LGG'	50.63740158	5.443220139	'EBLG'	'Europe/Brussels'	'Liège Airport'	'Liege'	'Belgium'
'OST'	51.19889832	2.862220049	'EBOS'	'Europe/Brussels'	'Ostend-Bruges International Airport'	'Ostend'	'Belgium'
'\N'	50.94749832	5.590559959	'EBSL'	'Europe/Brussels'	'Zutendaal Air Base'	'Zutendaal'	'Belgium'
'\N'	50.79190063	5.20167017	'EBST'	'Europe/Brussels'	'Limburg Regional Airport'	'Sint-truiden'	'Belgium'
'\N'	50.03440094	5.440810204	'EBSU'	'Europe/Brussels'	'Saint Hubert Air Base'	'St.-hubert'	'Belgium'
'\N'	51.14419937	3.47555995	'EBUL'	'Europe/Brussels'	'Ursel Air Base'	'Ursel'	'Belgium'
'\N'	51.39479828	4.960189819	'EBWE'	'Europe/Brussels'	'Weelde Air Base'	'Weelde'	'Belgium'
'\N'	51.264702	4.75333	'EBZR'	'Europe/Brussels'	'Oostmalle Air Base'	'Zoersel'	'Belgium'
'\N'	51.19361115	14.51972198	'EDAB'	'Europe/Berlin'	'Bautzen Airport'	'Bautzen'	'Germany'
'AOC'	50.98194504	12.50638866	'EDAC'	'Europe/Berlin'	'Altenburg-Nobitz Airport'	'Altenburg'	'Germany'
'\N'	51.83169354	12.19096184	'EDAD'	'Europe/Berlin'	'Dessau Airport'	'Dessau'	'Germany'
'\N'	52.195856	14.58753	'EDAE'	'Europe/Berlin'	'Eisenhüttenstadt Airport'	'Eisenhuettenstadt'	'Germany'
'\N'	51.30805588	13.5555563	'EDAK'	'Europe/Berlin'	'Großenhain Airport'	'Suhl'	'Germany'
'\N'	51.3630556	11.9408333	'EDAM'	'Europe/Berlin'	'Merseburg Airport'	'Muehlhausen'	'Germany'
'\N'	51.552223	12.053889	'EDAQ'	'Europe/Berlin'	'Halle-Oppin Airport'	'Halle'	'Germany'
'\N'	51.29360962	13.35611057	'EDAU'	'Europe/Berlin'	'Riesa-Göhlis Airport'	'Riesa'	'Germany'
'\N'	53.30638886	12.75222206	'EDAX'	'Europe/Berlin'	'Rechlin-Lärz Airport'	'Rechlin-laerz'	'Germany'
'\N'	52.58055496	13.91666698	'EDAY'	'Europe/Berlin'	'Strausberg Airport'	'Strausberg'	'Germany'
'\N'	52.20360947	13.15638924	'EDAZ'	'Europe/Berlin'	'Schönhagen Airport'	'Schoenhagen'	'Germany'
'BBH'	54.338253	12.710515	'EDBH'	'Europe/Berlin'	'Barth Airport'	'Barth'	'Germany'
'\N'	50.91527939	11.71444416	'EDBJ'	'Europe/Berlin'	'Jena-Schöngleina Airport'	'Jena'	'Germany'
'\N'	52.91888809	12.42527771	'EDBK'	'Europe/Berlin'	'Kyritz Airport'	'Kyritz'	'Germany'
'\N'	52.073612	11.626389	'EDBM'	'Europe/Berlin'	'Magdeburg \City\" Airport"'	'Magdeburg'	'Germany'
'\N'	51.36333466	14.94999981	'EDBR'	'Europe/Berlin'	'Rothenburg/Görlitz Airport'	'Rothenburg/ol'	'Germany'
'\N'	53.83277893	13.66861057	'EDCA'	'Europe/Berlin'	'Anklam Airport'	'Anklam'	'Germany'
'\N'	51.889442	14.531944	'EDCD'	'Europe/Berlin'	'Cottbus-Drewitz Airport'	'Cottbus'	'Germany'
'\N'	51.29694366	14.12749958	'EDCM'	'Europe/Berlin'	'Kamenz Airport'	'Kamenz'	'Germany'
'SXF'	52.38000107	13.52250004	'EDDB'	'Europe/Berlin'	'Berlin-Schönefeld International Airport'	'Berlin'	'Germany'
'DRS'	51.13280106	13.76720047	'EDDC'	'Europe/Berlin'	'Dresden Airport'	'Dresden'	'Germany'
'ERF'	50.97980118	10.95810032	'EDDE'	'Europe/Berlin'	'Erfurt Airport'	'Erfurt'	'Germany'
'FRA'	50.0333333	8.5705556	'EDDF'	'Europe/Berlin'	'Frankfurt am Main International Airport'	'Frankfurt'	'Germany'
'FMO'	52.13460159	7.684830189	'EDDG'	'Europe/Berlin'	'Münster Osnabrück Airport'	'Munster'	'Germany'
'HAM'	53.63040161	9.988229752	'EDDH'	'Europe/Berlin'	'Hamburg Airport'	'Hamburg'	'Germany'
'THF'	52.47299957	13.40390015	'EDDI'	'Europe/Berlin'	'Berlin-Tempelhof International Airport'	'Berlin'	'Germany'
'CGN'	50.86589813	7.142739773	'EDDK'	'Europe/Berlin'	'Cologne Bonn Airport'	'Cologne'	'Germany'
'DUS'	51.28950119	6.7667799	'EDDL'	'Europe/Berlin'	'Düsseldorf International Airport'	'Duesseldorf'	'Germany'
'MUC'	48.35380173	11.78610039	'EDDM'	'Europe/Berlin'	'Munich International Airport'	'Munich'	'Germany'
'NUE'	49.498699	11.0780556	'EDDN'	'Europe/Berlin'	'Nuremberg Airport'	'Nuernberg'	'Germany'
'LEJ'	51.4238889	12.2363889	'EDDP'	'Europe/Berlin'	'Leipzig Halle Airport'	'Leipzig'	'Germany'
'SCN'	49.21459961	7.109509945	'EDDR'	'Europe/Berlin'	'Saarbrücken Airport'	'Saarbruecken'	'Germany'
'STR'	48.68989944	9.221960068	'EDDS'	'Europe/Berlin'	'Stuttgart Airport'	'Stuttgart'	'Germany'
'TXL'	52.55970001	13.2876997	'EDDT'	'Europe/Berlin'	'Berlin-Tegel International Airport'	'Berlin'	'Germany'
'HAJ'	52.46110153	9.685079575	'EDDV'	'Europe/Berlin'	'Hannover Airport'	'Hannover'	'Germany'
'BRE'	53.04750061	8.786669731	'EDDW'	'Europe/Berlin'	'Bremen Airport'	'Bremen'	'Germany'
'QEF'	49.95999908	8.645833015	'EDFE'	'Europe/Berlin'	'Frankfurt-Egelsbach Airport'	'Egelsbach'	'Germany'
'HHN'	49.94869995	7.26388979	'EDFH'	'Europe/Berlin'	'Frankfurt-Hahn Airport'	'Hahn'	'Germany'
'MHG'	49.47305679	8.514166832	'EDFM'	'Europe/Berlin'	'Mannheim-City Airport'	'Mannheim'	'Germany'
'\N'	51.03499985	8.680832863	'EDFQ'	'Europe/Berlin'	'Allendorf/Eder Airport'	'Allendorf'	'Germany'
'\N'	49.606945	8.368333	'EDFV'	'Europe/Berlin'	'Worms Airport'	'Worms'	'Germany'
'\N'	49.967499	8.147222	'EDFZ'	'Europe/Berlin'	'Mainz-Finthen Airport'	'Mainz'	'Germany'
'\N'	50.991604	10.47973	'EDGE'	'Europe/Berlin'	'Eisenach-Kindel Airport'	'Eisenach'	'Germany'
'\N'	50.70769882	8.082969666	'EDGS'	'Europe/Berlin'	'Siegerland Airport'	'Siegerland'	'Germany'
'XFW'	53.53527832	9.83555603	'EDHI'	'Europe/Berlin'	'Hamburg-Finkenwerder Airport'	'Hamburg'	'Germany'
'KEL'	54.37944412	10.14527798	'EDHK'	'Europe/Berlin'	'Kiel-Holtenau Airport'	'Kiel'	'Germany'
'LBC'	53.80540085	10.71920013	'EDHL'	'Europe/Berlin'	'Lübeck Blankensee Airport'	'Luebeck'	'Germany'
'\N'	50.40555573	6.528889179	'EDKV'	'Europe/Berlin'	'Flugplatz Dahlemer Binz'	'Dahlemer Binz'	'Germany'
'\N'	51.09999847	7.599999905	'EDKZ'	'Europe/Berlin'	'Meinerzhagen Airport'	'Meinerzhagen'	'Germany'
'ZCA'	51.48389053	7.898333073	'EDLA'	'Europe/Berlin'	'Arnsberg-Menden Airport'	'Arnsberg'	'Germany'
'ESS'	51.40230179	6.937329769	'EDLE'	'Europe/Berlin'	'Essen Mulheim Airport'	'Essen'	'Germany'
'\N'	51.96472168	8.544444084	'EDLI'	'Europe/Berlin'	'Bielefeld Airport'	'Bielefeld'	'Germany'
'MGL'	51.23027802	6.504444122	'EDLN'	'Europe/Berlin'	'Mönchengladbach Airport'	'Moenchengladbach'	'Germany'
'PAD'	51.61410141	8.616319656	'EDLP'	'Europe/Berlin'	'Paderborn Lippstadt Airport'	'Paderborn'	'Germany'
'\N'	51.99583435	6.840556145	'EDLS'	'Europe/Berlin'	'Stadtlohn-Vreden Airport'	'Stadtlohn'	'Germany'
'DTM'	51.5182991	7.612239838	'EDLW'	'Europe/Berlin'	'Dortmund Airport'	'Dortmund'	'Germany'
'AGB'	48.425278	10.931667	'EDMA'	'Europe/Berlin'	'Augsburg Airport'	'Augsburg'	'Germany'
'\N'	48.11111069	9.762778282	'EDMB'	'Europe/Berlin'	'Biberach a.d. Riß Airport'	'Biberach'	'Germany'
'\N'	48.39611053	12.72361088	'EDME'	'Europe/Berlin'	'Eggenfelden Airport'	'Eggenfelden'	'Germany'
'\N'	48.10694504	10.52499962	'EDMN'	'Europe/Berlin'	'Mindelheim-Mattsies Airport'	'Mindelheim'	'Germany'
'OBF'	48.08140182	11.28310013	'EDMO'	'Europe/Berlin'	'Oberpfaffenhofen Airport'	'Oberpfaffenhofen'	'Germany'
'RBM'	48.90083313	12.51666737	'EDMS'	'Europe/Berlin'	'Straubing Airport'	'Straubing'	'Germany'
'\N'	48.63499832	13.19555569	'EDMV'	'Europe/Berlin'	'Vilshofen Airport'	'Vilshofen'	'Germany'
'\N'	47.85889053	10.01416683	'EDNL'	'Europe/Berlin'	'Leutkirch-Unterzeil Airport'	'Leutkirch'	'Germany'
'FDH'	47.67129898	9.511489868	'EDNY'	'Europe/Berlin'	'Friedrichshafen Airport'	'Friedrichshafen'	'Germany'
'SZW'	53.426998	11.7834	'EDOP'	'Europe/Berlin'	'Schwerin Parchim Airport'	'Parchim'	'Germany'
'ZSN'	52.62888718	11.81861115	'EDOV'	'Europe/Berlin'	'Stendal-Borstel Airport'	'Stendal'	'Germany'
'\N'	48.77777863	10.26472187	'EDPA'	'Europe/Berlin'	'Aalen-Heidenheim/Elchingen Airport'	'Aalen-heidenheim'	'Germany'
'BYU'	49.98500061	11.64000034	'EDQD'	'Europe/Berlin'	'Bayreuth Airport'	'Bayreuth'	'Germany'
'\N'	49.79416656	11.13361073	'EDQE'	'Europe/Berlin'	'Burg Feuerstein Airport'	'Burg Feuerstein'	'Germany'
'HOQ'	50.28861237	11.85638905	'EDQM'	'Europe/Berlin'	'Hof-Plauen Airport'	'Hof'	'Germany'
'\N'	50.01805496	10.52944374	'EDQT'	'Europe/Berlin'	'Haßfurt-Schweinfurt Airport'	'Hassfurt'	'Germany'
'ZNV'	50.32555771	7.528611183	'EDRK'	'Europe/Berlin'	'Koblenz-Winningen Airport'	'Koblenz'	'Germany'
'ZQF'	49.86388779	6.787499905	'EDRT'	'Europe/Berlin'	'Trier-Föhren Airport'	'Trier'	'Germany'
'ZQC'	49.30472183	8.451389313	'EDRY'	'Europe/Berlin'	'Speyer Airport'	'Speyer'	'Germany'
'ZQW'	49.20940018	7.400559902	'EDRZ'	'Europe/Berlin'	'Zweibrücken Airport'	'Zweibruecken'	'Germany'
'ZQL'	47.97333145	8.522221565	'EDTD'	'Europe/Berlin'	'Donaueschingen-Villingen Airport'	'Donaueschingen'	'Germany'
'\N'	48.02277756	7.832499981	'EDTF'	'Europe/Berlin'	'Freiburg i. Br. Airport'	'Freiburg'	'Germany'
'\N'	48.05389023	9.372777939	'EDTM'	'Europe/Berlin'	'Mengen-Hohentengen Airport'	'Mengen'	'Germany'
'\N'	49.11833191	9.783888817	'EDTY'	'Europe/Berlin'	'Adolf Würth Airport'	'Schwaebisch Hall'	'Germany'
'\N'	51.607498	13.743611	'EDUS'	'Europe/Berlin'	'Finsterwalde/Schacksdorf Airport'	'Soest'	'Germany'
'BWE'	52.319199	10.5561	'EDVE'	'Europe/Berlin'	'Braunschweig Wolfsburg Airport'	'Braunschweig'	'Germany'
'KSF'	51.417273	9.384967	'EDVK'	'Europe/Berlin'	'Kassel-Calden Airport'	'Kassel'	'Germany'
'\N'	52.18138885	9.946389198	'EDVM'	'Europe/Berlin'	'Hildesheim Airport'	'Hildesheim'	'Germany'
'BRV'	53.506943	8.572778	'EDWB'	'Europe/Berlin'	'Bremerhaven Airport'	'Bremerhaven'	'Germany'
'EME'	53.39110947	7.227499962	'EDWE'	'Europe/Berlin'	'Emden Airport'	'Emden'	'Germany'
'\N'	53.27194214	7.44166708	'EDWF'	'Europe/Berlin'	'Leer-Papenburg Airport'	'Leer'	'Germany'
'WVN'	53.50222015	8.052222252	'EDWI'	'Europe/Berlin'	'Wilhelmshaven-Mariensiel Airport'	'Wilhelmshaven'	'Germany'
'BMK'	53.59638977	6.709167004	'EDWR'	'Europe/Berlin'	'Borkum Airport'	'Borkum'	'Germany'
'NRD'	53.70694351	7.230000019	'EDWY'	'Europe/Berlin'	'Norderney Airport'	'Norderney'	'Germany'
'FLF'	54.7733345	9.378889084	'EDXF'	'Europe/Berlin'	'Flensburg-Schäferhaus Airport'	'Flensburg'	'Germany'
'\N'	54.22000122	9.599444389	'EDXR'	'Europe/Berlin'	'Rendsburg-Schachtholm Airport'	'Rendsburg'	'Germany'
'GWT'	54.91320038	8.340470314	'EDXW'	'Europe/Berlin'	'Westerland Sylt Airport'	'Westerland'	'Germany'
'\N'	59.26029968	24.20849991	'EEEI'	'Europe/Tallinn'	'Ämari Air Base'	'Armari Air Force Base'	'Estonia'
'KDL'	58.99079895	22.83069992	'EEKA'	'Europe/Tallinn'	'Kärdla Airport'	'Kardla'	'Estonia'
'URE'	58.22990036	22.5095005	'EEKE'	'Europe/Tallinn'	'Kuressaare Airport'	'Kuressaare'	'Estonia'
'EPU'	58.41899872	24.4727993	'EEPU'	'Europe/Tallinn'	'Pärnu Airport'	'Parnu'	'Estonia'
'TLL'	59.41329956	24.83279991	'EETN'	'Europe/Tallinn'	'Lennart Meri Tallinn Airport'	'Tallinn-ulemiste International'	'Estonia'
'TAY'	58.30749893	26.69039917	'EETU'	'Europe/Tallinn'	'Tartu Airport'	'Tartu'	'Estonia'
'ENF'	68.36260223	23.42429924	'EFET'	'Europe/Helsinki'	'Enontekio Airport'	'Enontekio'	'Finland'
'\N'	61.11610031	22.20140076	'EFEU'	'Europe/Helsinki'	'Eura Airport'	'Eura'	'Finland'
'KEV'	61.856039	24.786686	'EFHA'	'Europe/Helsinki'	'Halli Airport'	'Halli'	'Finland'
'HEM'	60.25460052	25.0428009	'EFHF'	'Europe/Helsinki'	'Helsinki Malmi Airport'	'Helsinki'	'Finland'
'HEL'	60.31719971	24.9633007	'EFHK'	'Europe/Helsinki'	'Helsinki Vantaa Airport'	'Helsinki'	'Finland'
'\N'	61.68970108	23.07369995	'EFHM'	'Europe/Helsinki'	'Hameenkyro Airport'	'Hameenkyro'	'Finland'
'\N'	59.84889984	23.08359909	'EFHN'	'Europe/Helsinki'	'Hanko Airport'	'Hanko'	'Finland'
'HYV'	60.65439987	24.8810997	'EFHV'	'Europe/Helsinki'	'Hyvinkää Airfield'	'Hyvinkaa'	'Finland'
'\N'	60.46250153	23.65250015	'EFIK'	'Europe/Helsinki'	'Kiikala Airport'	'Kikala'	'Finland'
'\N'	61.24919891	28.90369987	'EFIM'	'Europe/Helsinki'	'Immola Airport'	'Immola'	'Finland'
'\N'	62.1661	30.073601	'EFIT'	'Europe/Helsinki'	'Kitee Airport'	'Kitee'	'Finland'
'IVL'	68.6072998	27.40530014	'EFIV'	'Europe/Helsinki'	'Ivalo Airport'	'Ivalo'	'Finland'
'JOE'	62.66289902	29.60750008	'EFJO'	'Europe/Helsinki'	'Joensuu Airport'	'Joensuu'	'Finland'
'JYV'	62.3995018	25.67830086	'EFJY'	'Europe/Helsinki'	'Jyvaskyla Airport'	'Jyvaskyla'	'Finland'
'KAU'	63.127102	23.051399	'EFKA'	'Europe/Helsinki'	'Kauhava Airport'	'Kauhava'	'Finland'
'KEM'	65.77870178	24.58209991	'EFKE'	'Europe/Helsinki'	'Kemi-Tornio Airport'	'Kemi'	'Finland'
'KAJ'	64.28549957	27.69239998	'EFKI'	'Europe/Helsinki'	'Kajaani Airport'	'Kajaani'	'Finland'
'\N'	62.46250153	22.39310074	'EFKJ'	'Europe/Helsinki'	'Kauhajoki Airport'	'Kauhajoki'	'Finland'
'KOK'	63.72119904	23.14310074	'EFKK'	'Europe/Helsinki'	'Kokkola-Pietarsaari Airport'	'Kruunupyy'	'Finland'
